N,P,K,temperature,humidity,ph,rainfall,label,yield_ton_per_ha
86.68400351062536,40.66786409731715,47.7143342552204,31.228474429578256,74.77973175511353,6.206513164929784,98.79283140964162,watermelon,15.67
24.71236687291648,18.76352113027192,9.218974204898643,11.424543115208824,98.96015522961622,7.292346426374935,103.28079894152826,orange,4.59
39.16276239608992,44.952632861428775,20.220779332159807,31.16444592699108,54.16555552240269,7.665158654254066,29.62991136922693,mothbeans,1.51
125.11472043468918,52.89102421129479,61.87112871460565,23.181743212903772,71.88996731499518,7.767714527199919,96.42710959673218,cotton,2.21
61.23796206002853,58.667616962298816,59.17833048597471,34.69572051836558,92.96154468263856,7.127324469523171,171.00313347897236,papaya,25.37
20.76801754652689,47.36500214790266,29.68547761187501,27.36589250054893,42.54863512829604,8.364895237239578,41.51785627597269,mothbeans,1.31
110.55051847349198,24.46631745965337,28.912282212834832,15.843787050790707,57.76322895920634,6.072870587936989,172.99896132914452,coffee,2.29
29.97915134412288,12.585842215527736,44.4840982561674,20.712488268700103,54.71374228661419,7.362387832015599,58.568894751692014,grapes,4.2
29.21467200483348,59.77681082607326,22.248481138131528,31.89516756310638,48.864234030143415,7.372907326919959,36.15184937860873,mothbeans,1.0
61.80186798976016,58.86571972158479,58.93443111979747,28.627366479724834,90.16929352425537,7.022095236914789,166.76239178501655,papaya,25.15
15.177124320384625,21.26436977773365,40.68417486044905,31.746373549596164,99.3614698659853,7.5440837079718435,242.0300270572748,coconut,40.9
93.19263235425444,53.00731120990891,65.13989518979311,35.4952660880791,90.09874056306404,7.216230806757227,33.11234248272425,muskmelon,12.01
22.69270424305208,15.90589657738585,42.20357152473284,10.155637816413607,65.87434851570424,7.177804301869237,54.23906225223347,grapes,4.22
20.106979773884454,74.96477612361801,38.06101306205031,16.397205669789543,37.40314629330378,7.136858910778933,68.01036718398805,lentil,1.74
100.07128641437664,61.95316075260962,62.5515112443545,27.72277144218093,66.90041333220933,7.044578946622344,74.39894072706677,cotton,2.32
110.52285519378292,23.50506604378195,34.31607495147661,27.085487411277228,50.159083625570815,6.460944242792729,155.43869660015724,coffee,1.9
33.3709339022797,77.2554155491845,23.25805308954788,23.124136576239003,56.33489333842354,7.871510663999725,47.958552672581575,lentil,1.15
66.14359540404982,63.14988118512503,53.85487014424737,28.02503960351412,91.31770888597036,6.882967011064313,160.18243205616386,papaya,25.38
18.21549436500181,18.89412554182368,24.12471265618448,34.54159063513818,63.86419084437736,5.641832382877139,59.46804378959314,pomegranate,8.48
25.72099816971625,18.53013558987925,46.11856306830717,9.850961319484195,64.27829168167268,6.653154193353053,57.67893418375003,grapes,4.13
38.923737879825225,51.59542883524959,23.10325900167928,25.50322932934664,61.25814952036048,6.443550828724826,60.97412315075245,mungbean,1.1
30.395725038581546,69.88061892764352,63.213813157931966,17.053329387067997,44.4911909267667,6.537067512135215,71.49846659589001,chickpea,2.18
20.532080300490318,26.25951598112706,20.636673001324763,26.580075452045733,65.64003651187883,7.067905036195682,72.66308862629299,pomegranate,8.34
18.281471805150687,19.081895956965027,41.93904247197976,27.638458660462803,59.02991878238888,7.376936424731625,77.15267995519314,mango,5.65
54.18856772277867,68.97763249798928,51.21562337258807,33.98279707543795,93.04443448990374,7.000148083164399,171.1175936350367,papaya,25.6
131.724003658674,57.73186234146968,48.80583862503849,22.34413605287526,67.37153387676275,6.830395278283818,85.1473733369842,cotton,2.17
26.85182165622264,52.553377543176175,17.88024127110055,25.1681681543757,53.45160348920328,8.37647091685665,46.62406820638647,mothbeans,0.75
36.45314936960855,40.2656240691716,23.13022947719589,29.59562977505522,69.97935888441586,6.293877140935744,80.53306083207923,mungbean,1.35
65.94177306374482,44.27442305644035,53.33790541740685,31.3735207241386,88.02262478572344,6.015945686453311,235.304066211651,jute,3.13
19.135084798762605,17.59914449563484,36.094801150926266,25.47288390418981,91.71432204474718,7.95314393785581,196.8546949791472,coconut,40.09
10.948104056124588,29.716413872850318,45.026098601464966,26.359134541901568,94.77066749567273,7.599245388574473,152.18067931243957,coconut,39.66
24.09642494151709,13.014249117985583,216.06965885533265,23.322781705297352,97.1257794324726,6.1349515157609815,107.74435714158408,apple,3.06
18.09245965678273,6.978616706955236,33.53029537935897,26.231005169213347,97.7472359330456,6.541572077807367,151.0567122774443,coconut,40.02
38.68065982261278,55.3270256111478,33.158998224091846,33.23896381624664,72.95039591140326,7.4534165957614364,81.41873843594314,blackgram,1.11
121.43000723228786,89.62804152317811,244.29140980419635,25.341755890410877,81.39304124510602,6.715649370359756,168.97015348618686,banana,20.05
26.359821640959744,82.86767410850644,73.6140902081491,23.80156737921485,36.47222037529362,7.355626400620088,84.3100848901089,chickpea,1.46
28.006779940038463,15.687346799858004,40.95151962316592,30.61554923279911,95.29482882379394,7.053347145389592,212.282923696118,coconut,40.44
28.21045568702856,64.62697426400301,22.72742210058917,16.96688558231213,36.38330967908365,6.7971961127353655,40.27602692876138,lentil,0.77
37.62501363363779,47.00373048663922,16.248864870759483,32.24557909158818,66.23024598027972,7.217800698534845,73.279645447813,mungbean,1.07
163.79304895796656,94.22924673808969,236.85624690277135,34.600118808191255,91.4092258031663,6.780922694521816,117.21942674257542,banana,20.45
20.073940938449606,13.289197782107244,50.16623388553389,24.14385268425919,56.26050709403162,7.13973629505401,137.55184273964926,mango,5.72
37.40266504008363,75.83491926131339,87.93881268786626,17.82496065972852,40.59151174800907,7.788188605066502,97.8582605260162,chickpea,2.32
35.63919954315918,90.06987969583362,92.12008287831348,22.662072597641625,52.8064903638703,7.006736210069533,94.81895140207882,kidneybeans,1.2
32.50866900333187,56.165364224325565,16.035554053670623,26.678312335125437,37.842578118928905,7.95346798292892,30.67873320411921,mothbeans,1.0
62.64997912532573,57.24101713952256,52.28016678077875,27.901974647422804,70.61454359300998,6.53731025900361,242.32258784862324,jute,3.1
33.213240509372724,65.11666246757468,62.96674486585472,16.946238367048718,31.729427465970748,6.6848959576694265,70.80990768523134,chickpea,1.69
30.815312626010854,53.546013726713184,34.05259152875831,34.55980058826072,70.62679906473218,6.599579326461641,88.61110879475123,blackgram,0.68
67.07991139089333,51.0872808165682,52.30811354855541,27.537423343987115,81.404962498948,6.236655379479714,164.33756710682397,jute,3.3
101.74175658597768,44.7652482667986,67.02183764464289,33.57219044930044,87.06841038143561,6.935261714934333,30.731502948272823,muskmelon,12.29
102.4903253187169,42.69402405875087,63.28681840705093,15.188245854294353,58.62746553302431,6.06861305071877,103.57684030761882,wheat,3.24
27.244941444823723,23.995420943985145,21.66257436154631,34.6061387305774,63.26725221912986,6.316475038692597,64.02316121023262,pomegranate,8.14
92.1696897183815,50.49512863264476,48.63890037284232,22.91229140198042,86.1185289472238,5.709240790978063,179.2144648535218,rice,3.74
21.20453889800595,45.95300555136561,19.470993017550065,26.56321028912172,34.10717108181023,8.174742146385546,23.67493585897968,mothbeans,0.61
126.06973681314676,60.49829831267169,48.08315472244275,26.388510069510573,68.87867299406226,7.193920573691056,71.63518928976877,cotton,2.62
28.666548167274968,69.89183127510785,95.97655123280248,24.93255015422964,31.347338969868478,7.522015846990784,74.86896265609373,chickpea,1.77
66.28334825583927,47.48425591478116,52.41273904241519,32.38778244803373,84.71116396535834,6.814423567079152,153.2184403215402,jute,3.6
69.67575313035356,30.37212108831944,44.06303896393517,23.012652607600003,66.96714968595518,6.094475615417235,91.9967644602794,maize,4.3
37.533467292722776,76.91659716278568,63.44267571910967,18.68448919916579,56.86038267459508,7.332926095053671,91.49548107009332,chickpea,2.35
31.083625108975976,75.24065442078103,30.747583808877103,23.407850719391146,35.83566332733054,7.05012811463891,47.11211173522534,lentil,1.0
30.025512892514588,62.00972039291928,61.39646210624896,22.96043965724735,58.76357226496689,7.258770592470448,76.42718338847381,kidneybeans,1.64
86.0889703818189,58.5159315775861,48.01953199645068,27.4359391617656,65.12532118990406,6.768208062752663,82.83728864535094,maize,3.58
62.70673447600007,51.23505291689306,46.30614652027938,20.817253457467785,64.16601283057312,6.469392574260094,86.63098160653104,maize,4.12
102.65866423918536,42.98769093542456,49.38332097134797,30.649017733741964,70.3096491827503,6.272917160324371,60.09818345775377,watermelon,14.95
33.88263307952474,40.3224929274443,27.453142597882945,28.51709817958808,70.86968857166029,6.109104392665794,83.70394121178325,blackgram,1.3
28.946676243140136,10.116266012853666,11.829514959329057,12.367650814232393,97.98182989574843,6.190806179006671,107.91882191627948,orange,4.94
21.7679881426762,10.908150440236447,43.15142691422795,25.11804009057473,91.51610637930476,5.276241479370859,173.97441729382584,coconut,40.43
36.10348794720754,43.71553909397416,16.274494348341996,27.48996821085726,46.45768598765154,7.656575237400312,28.302623958539257,mothbeans,0.94
31.986042322788755,67.17424041156964,88.20556582282254,22.096547925602906,63.35521183206306,7.256050619655226,76.78913714307693,kidneybeans,1.07
67.84390850953572,48.323402132273046,38.42049646547923,22.069925784384267,65.33145256891959,5.511011598320842,80.30656130596901,maize,3.64
69.38025927006,65.46836421810725,54.86704988067197,25.401165782885155,99.8543738436966,6.8404506955436055,165.59857712162105,papaya,25.44
83.1037346352463,49.03747252650911,53.93742478847682,23.959704726624548,73.30180136814087,6.56605773449228,86.31819291341392,maize,4.59
34.302003225674,83.72632876157873,62.133919879555904,22.09287908297395,63.49572604334821,7.016297420825527,84.92490473689534,kidneybeans,1.56
25.12103855463799,12.790602771799366,7.805818439480806,12.131404531272674,91.31014554433614,7.048477662261728,109.1248008810667,orange,5.33
23.11352251083951,16.304217481689232,258.8331220405602,23.578931731696187,99.40636550806244,5.701704557386442,106.19544969448098,apple,3.0
36.57502902223668,76.00849461553756,57.14379806697059,22.75346150403136,38.14228141340144,6.9933908456358935,71.37096371710066,chickpea,1.78
29.314511553349952,44.80490036928608,29.396086428973632,29.554655720063614,71.64289605629484,6.535155735523877,64.92811348367785,blackgram,1.11
105.77584649127462,54.281086613109146,45.8522545484693,26.57866649440379,78.75995495791108,6.307462173033526,99.39751475883456,watermelon,15.8
31.26816728967708,92.152195619339,65.48593952610973,23.22629176098857,60.11017520779728,6.2161181790198,94.9599394211593,kidneybeans,1.36
103.07921988208852,21.907228942289688,34.60188430009925,23.33237885802628,62.34153060012453,6.2767449652502165,158.84557406855365,coffee,2.06
98.32267756291566,42.63673235607028,53.28688582929429,25.712419649819477,78.65702213591342,6.197670936874269,81.93934342996498,watermelon,15.45
20.73674180280024,18.138312168635824,19.564088682828864,24.63902167249543,52.33757521181878,7.471716880821875,65.43163242619754,pomegranate,8.06
38.29391487042429,16.744410713668685,232.2986403283944,23.587141153572823,91.81062899115965,6.044236757610418,119.01100743887513,apple,3.6
20.0143371741316,78.73706860182031,23.29050744785625,17.335804342223593,41.58683614234621,6.556730204828053,43.69156370770975,lentil,1.47
118.19558840037033,49.66708606117798,56.63380503346771,29.81497628270841,87.44452210256662,7.249273562387164,38.432300279514976,muskmelon,12.41
82.06981918676405,40.60384030674377,52.10667788489928,37.65485657007934,94.40863547894698,6.290891730421021,24.850170066611348,muskmelon,12.03
27.65568200806081,75.17439824212258,34.359800772615124,23.562664181595117,41.86124250869663,5.606733518316864,111.64792647093869,pigeonpeas,1.53
39.49520162672391,56.85076458797274,22.513149088343987,34.81421424922026,61.94753458216008,6.593985489527633,79.14673245121834,mungbean,1.25
23.210319470964308,12.044834611958237,43.72330071492141,24.75396687347749,52.767571250838365,6.996323598057392,125.7515959732273,mango,6.45
77.09237411771537,52.29159859705146,72.12103591330654,18.087419150128817,49.339230974680106,6.915500674966378,95.80753371115968,wheat,3.12
87.28439133803155,60.62384114317001,59.55386321027681,20.002963863191567,44.18953764268939,6.044960384809017,75.39649707955954,wheat,3.01
101.16448995030962,88.9203035785185,266.15243241461746,30.919144044190706,89.72559797566844,6.357009292679615,106.6750254850757,banana,20.69
21.207383527089863,13.25979043768812,9.814907522576329,10.935893044942452,98.00623656412816,7.458234764302125,104.29518799924944,orange,5.72
65.7321188300801,64.95437298706292,58.07070714948917,18.79912694763211,45.0404262323459,7.105310617416273,103.13985387716144,wheat,3.04
22.625759440096484,46.19383422210378,18.026924223786853,31.2706119817349,49.01000168218707,8.01459755336501,29.02898958894865,mothbeans,1.13
118.07442149826238,56.34619852857206,54.62696089836774,24.43057500868662,74.3775596078827,7.767752223971764,60.208500739077,cotton,1.96
118.487589728807,66.01302745387747,47.981698037165806,20.20342363646937,42.16595226937528,6.0459787533087095,72.88414442556069,wheat,3.67
25.562872808978216,66.49013298337894,38.90244897489774,17.826673605411592,46.5217183817413,7.50695663534642,44.86550117223632,lentil,1.21
70.17566323367387,40.85559279615416,44.17480065019541,20.45648745502384,57.80048195106635,6.053628615582611,118.86130763604204,maize,4.25
35.33191889424103,59.32548595496372,29.551116850000604,30.92056879500315,45.01980373349048,8.05129854586582,28.556174080412426,mothbeans,0.69
11.47745513455278,13.602494100743414,59.714150170417696,27.61985127495514,97.608016717561,6.35817627988982,229.3344827860976,coconut,40.58
66.48308805924346,50.03796360805329,52.47814065715793,26.55396405201965,84.37390774295078,6.547111319738281,194.6781163031378,jute,2.75
24.117820274857745,14.738084349601388,38.29041658780362,19.790324420859363,54.600009050968,6.0085813973129465,79.07919383357435,grapes,4.65
42.45153049028694,95.72743319242797,71.70104863543794,17.58711642155441,43.03209957019829,7.446895635700002,60.36216646321484,chickpea,1.63
99.38678958098032,58.12164199491357,31.29521207391035,21.64814815729437,57.63457546909124,6.951959819970591,112.7114131942778,maize,4.38
27.03299744683811,58.19096946024277,23.53433224922776,30.09739669745316,50.29516795877216,7.512773562875887,33.0108299396114,mothbeans,0.1
27.794734222353604,29.859145381718243,22.6662179576894,20.711234542101277,66.0234300659065,6.708761438165617,59.92714294341008,pomegranate,8.66
85.81166847863126,49.276594636332646,65.49655533309243,31.37329531103415,91.33106822717733,6.075319682186359,38.26066281587954,muskmelon,12.31
25.13757778149658,23.276897043363714,43.89688912227086,27.26757384112501,96.08730482584848,7.628669879394923,238.37774582085865,coconut,40.36
111.03490374565452,74.6917680383921,68.3345190686014,22.55519992545508,60.92414385007851,7.020211157640451,90.93056891075922,wheat,3.16
22.486916828617407,76.25400855863457,59.12820748813856,19.94868875544888,61.66198192611356,5.560428278166998,96.48805426252396,pigeonpeas,1.98
93.40892720854286,40.84089592151889,51.96475519703793,30.838560423937505,77.63148775651035,6.740035944984177,85.1080165440296,watermelon,15.02
37.08619338701311,62.97708915880452,71.84979428328104,20.93560935378786,32.19244686081045,7.244686529234492,99.24711347049178,chickpea,1.89
39.72699845888325,66.30433474754572,22.306021806780983,16.069912611746233,52.986499191749296,7.781852996048961,47.7085689852541,lentil,0.81
108.10508425294609,58.85544002210553,45.3412188047872,27.521153652303497,85.91946487104602,6.609693569374039,64.4234537585582,watermelon,14.97
105.8669101263962,59.05607696498346,55.89104588843411,24.320105044280997,76.6461982147992,6.470544684951223,72.58070288836421,watermelon,15.95
36.20518261034574,70.7315638005724,25.564343741376444,15.616079852924692,39.06246038686104,7.842550788280155,60.58072671807673,lentil,1.47
39.04528029066745,50.66110580189422,24.473165680142404,30.42940444489328,62.587612339334015,6.688567584710324,62.97438336832872,mungbean,0.9
97.08431154505026,56.36029531844986,57.21461166512687,20.069521305311905,85.10747302577566,6.126116504723169,172.21078104707303,rice,3.84
24.323338998786653,19.792618656086425,31.77265949499161,20.911232177742217,59.60473426942053,6.935613368249312,89.81097799706163,grapes,3.91
136.69578318169954,77.09744901572273,205.22763722722055,27.534571296730164,76.48493718661092,5.655662062952111,181.2928405393937,banana,20.73
59.3578505626405,51.85718945887042,65.81496237154953,25.75477914424029,90.68600984895146,7.037383842439368,158.006412009232,papaya,25.52
101.7887345357004,40.51881927301248,49.610859114769184,22.762054261743643,76.26102414286616,7.689611334072001,70.34475085241905,cotton,1.97
20.711804616129527,59.886606053714296,18.49092523373328,24.43064419926767,34.746883227398,7.058436769522697,31.754326838515148,mothbeans,0.72
31.92285299099794,54.791623544434856,18.164548359299257,30.732976060342192,30.758845138325107,8.26571929548746,33.80987151928295,mothbeans,0.78
34.584804981951365,57.49494146977949,38.77438603955726,33.05093376799526,77.01160394613198,6.825817950929993,84.77664679280444,blackgram,0.85
112.14956789006236,18.80444451765961,25.565146243880623,23.809759071984608,56.56403501075235,6.233888132493018,218.17284370551343,coffee,1.9
36.54604299474492,61.6766086686503,76.76731503608485,19.513832901898663,67.58660431356948,6.8355607699125525,79.25522545507393,kidneybeans,1.29
22.71804521477117,22.653171942357,21.442402499793527,24.028694064994497,67.22125872959438,5.639723841369324,83.88055910497971,pomegranate,8.03
95.11897281780278,56.04170070322351,54.17776200352864,27.90030436307061,61.09358278196082,5.661838566102505,96.11920715060646,maize,4.68
28.403615053853187,11.21556629518269,8.074961117941957,10.18587644024823,91.40811862093,7.375954718196076,109.18877493236758,orange,5.26
115.99038461473027,46.723193299701975,45.88643488462472,30.98237060063554,85.93975309517971,6.514979810648345,65.229389578314,watermelon,15.93
22.885518420082565,11.671958545472684,40.56914783687845,27.77612965577363,69.519662387849,6.162427629246243,76.61179844747532,mango,6.42
20.88086245854698,15.70689661576848,49.68532396219451,27.299873918303184,59.835812652473365,6.630912732148216,160.17083364695804,mango,6.37
20.66168721725181,12.15938204020135,32.55707635817391,12.373682567514845,60.2876649302204,6.883139195347514,87.39208644278457,grapes,4.51
21.470317823590435,27.707732995364506,27.604370261464144,26.85535928288938,62.13024450646438,6.70851903197385,91.35790742138116,pomegranate,7.69
107.194914957887,52.8586241632152,67.22260486089563,32.86425835026072,86.34457040767064,6.434107696056619,39.87289920264055,muskmelon,12.02
36.99087519108244,14.99822257748589,231.00530706398655,22.839216929648146,90.55965557262007,6.00646111876708,117.41781140053334,apple,3.14
26.776469648456143,59.04124893278005,26.068916534982005,28.77943394058736,52.02237901361882,7.0744088625242245,27.711880765676263,mothbeans,0.7
132.90057296622328,84.78635676986178,226.21129720167968,28.430440057930102,83.21400801173087,6.580624103638515,151.15361942347917,banana,20.09
122.53589927660737,56.91452441725513,44.7235887156954,28.70534615336347,78.19137886689175,6.899323326225845,71.21719446294307,cotton,1.85
27.89438398815455,11.793533592645518,9.866114787781218,14.919229614237729,92.90958430517962,7.1915284938715125,109.80956814416136,orange,5.35
27.04950883191399,11.735369196388834,229.864399209831,22.25256841832259,93.00591122780918,6.156621949473129,118.3770410251782,apple,2.85
36.657871897744585,62.50177819672807,22.595659314452227,20.56818360278308,58.65946633395927,7.122496637556131,49.808263007640846,lentil,1.85
23.604630291492555,14.304219080879667,38.19036960557428,13.246234315500638,68.5105864329379,7.243394836789518,46.539999391778565,grapes,4.07
92.75902521175044,56.897506219389086,40.46543871471652,28.14468482588936,82.818547747734,5.677247241432484,219.67371653641507,rice,4.08
20.228015555332423,5.16223803467493,59.69168671398919,27.5475721838283,98.48094663801122,6.604900116996213,163.04394545333466,coconut,39.62
68.76275236407432,31.10164087502464,33.24077262392074,23.38860649338752,71.05171359159625,6.644097286738601,100.50670903825666,maize,4.4
24.72280964328801,15.538360825022206,40.59549830513597,12.504318418015888,51.50044177785836,7.343476845602877,88.16054875157721,grapes,4.29
63.94251836570114,71.02110466780042,58.13155338992111,17.8658540399137,53.222882408146845,6.601144591312989,87.9820165654109,wheat,2.93
16.84076888711524,28.86543428760135,34.67581102761231,26.324663217816735,98.08014749062784,5.782493240075026,229.92271062915268,coconut,39.96
18.08145808828308,19.835318237705117,18.827880104525512,34.93703551669878,55.77619939908179,5.798536025338494,62.049812899795896,pomegranate,8.14
18.37237750835842,17.179370236225694,54.85643003169732,24.30512381300244,54.4224652577803,6.0485237003178,136.6656777799933,mango,6.08
82.78154449003601,63.61179770059231,50.72254563291505,19.36223361773701,52.28234956573721,6.828070771277971,81.80632645676583,wheat,3.04
25.54516832698372,79.93366555869359,35.01580462359576,21.447199773818177,43.88224108048297,6.573741243732572,40.931706281054666,lentil,1.6
31.131568570043065,60.28192776283721,34.03728801312323,19.03860787426529,64.94554999336671,6.877596313122337,118.48092420878696,pigeonpeas,0.87
108.04836988513964,19.71909109914588,32.1672478268145,26.39197838566832,55.44437601679552,6.171038397985535,243.07393963624128,coffee,2.9
89.21687887257349,54.87473629904891,60.56116843784249,32.11227362631661,87.68797096166978,7.49804772276193,22.15131562654798,muskmelon,11.85
26.216923110347864,19.53656450963271,262.6898193954744,22.97977288577718,95.17648089017604,5.667367530726652,119.56913344368569,apple,3.04
36.23935484781603,57.34304302002244,33.460163325773536,25.469644224076674,71.32645760333064,7.144942367995922,64.09509036250746,blackgram,1.19
25.894685911305004,20.207725702588988,41.65179541151661,28.52243269052475,97.68734793378805,7.632636627678419,160.37819281766718,coconut,40.39
28.82048186007699,14.4439381891577,41.77887297014698,9.94862923861182,50.06775695965278,6.367935140465464,82.27516192800101,grapes,3.99
113.60308638750897,56.13429536089456,50.33078898579753,29.868078981904983,91.54905302117832,6.563639021705944,49.47447953183321,muskmelon,12.38
146.38855492034097,58.869651616730565,63.69543725456042,22.54471515673836,64.23918180515948,7.06406937366678,67.06216768971362,cotton,1.97
30.36436631271855,69.11003390438441,20.61649237398741,23.792043375853822,35.325255335646816,7.917125120315317,54.67648746064272,lentil,1.25
30.0339833201285,54.50936336900325,22.264624465182507,29.063664052774616,69.70145818285391,6.81124059595731,84.5508192418565,blackgram,1.22
30.34544339508621,41.68426022354197,29.7686384456417,31.66407304694919,65.70808136926846,6.961550912479818,63.28447098206982,mungbean,0.78
112.24805119172244,54.96519380767317,43.690420387127546,22.093493233367106,83.70472102791382,6.226784477786532,211.8254771530296,rice,3.85
160.10826653932156,92.7451178318093,295.05920130759387,27.44616274052266,89.92261956477284,6.281223379216123,126.85571406206412,banana,20.66
116.21957909965305,40.737865778215365,44.39601423923848,26.47655481790585,82.3376814393279,6.5341016900858655,68.73077931413545,watermelon,15.17
100.40863736313617,50.58206535320877,57.5240672444997,27.699954192099504,75.58884844471788,6.230966348216032,94.97007506737344,watermelon,15.48
28.68097736956361,76.3885570734073,38.11164275146264,16.197599664321974,48.29832443881979,6.926767939613666,41.41183593630842,lentil,1.47
25.363487354898268,60.83224179023112,42.25366744225448,25.4766693851668,41.700412964975065,5.5520090563391,95.27195066495182,pigeonpeas,1.14
74.78822910913382,41.52503128692507,58.41529628244639,34.70968413680768,82.11900346015422,6.481243455376837,224.13949722797497,jute,2.96
32.75548283691183,74.60202506166948,31.24736879539781,23.479429379028467,60.67931236308071,5.87846789060453,87.69938147638342,pigeonpeas,1.45
27.886822927013284,60.02568851053603,22.40318517471244,20.34554544756039,51.878247146110496,7.126172425844693,61.92037034585171,lentil,1.61
18.738516409618043,21.239683642265543,27.221052853406903,33.27522986820888,54.43054303804734,6.427095678517844,73.51620239686032,pomegranate,7.84
23.30600809970002,18.605114865874448,39.475203074774406,19.19410101742804,61.61239520964708,7.159635212425668,59.96037919181943,grapes,3.62
110.94230216657272,23.816479545748106,29.489267092688944,15.794338434325846,66.89112751424321,6.336990636158276,234.92586264996464,coffee,2.72
119.093587611725,64.29629245115709,57.53409794933839,24.515058921843284,62.19195740670254,7.790890627533415,61.41878341366666,cotton,2.22
35.94518051296215,14.56980359628005,226.26178348465209,21.47471778802264,91.67614256146628,6.1618905547009,111.00860775894242,apple,3.29
37.49152953436401,12.133465745601264,226.0312338848992,21.452210979093504,96.20559195418998,5.919869590870307,112.26566693683796,apple,3.57
25.687691025228773,17.906595260456108,10.485699069728916,14.977601141321896,90.13677651104643,6.532699822973686,105.62055852540404,orange,5.4
132.43136638755806,92.90411345444028,213.5418849817828,27.91293747205505,77.8942127227304,6.716845837602037,122.26492352267854,banana,20.51
21.629961044687114,87.43226170631,65.87933976305584,15.001346930044852,45.3338741771169,6.093703817055206,71.04678231283597,chickpea,1.37
30.401798752116687,14.006992812432529,241.71376338786592,23.336965517698825,93.40108936502868,5.678706120932609,111.69872236678096,apple,3.6
28.646924528066947,61.24596371173564,70.38305797100196,18.303087634870177,67.58371545202496,6.365095024827796,92.29348678292033,kidneybeans,1.83
84.80010998467552,50.63943468992996,57.13592511309869,35.92217033155352,92.58129206496844,7.365918761058908,20.44490487295124,muskmelon,12.66
29.47465408372353,18.036250456273933,20.975189397669688,33.91687219062973,68.64267830796567,6.9411728387412746,88.288166052377,pomegranate,8.58
17.581581676584783,10.377473169674332,51.66390323766092,25.379768492406207,52.962678440327664,6.807659927655355,155.36929609501684,mango,6.28
19.939652325415103,28.870192679991668,24.194973878400724,22.30623968154377,68.43453338903322,7.014938101446206,86.58526363615758,pomegranate,7.89
90.2870854409771,51.281698433772505,50.66061122976511,25.10319057384267,81.82485811501229,6.314785623716958,62.093950672384096,watermelon,15.32
38.74351588368207,53.58879031132565,84.13086106117012,17.419316803155297,51.41857897519769,7.6450695887683935,92.1583403021008,chickpea,1.33
84.63941801040716,35.640742038462484,40.661537060572186,27.837917844853973,66.08453028264033,5.510459227085826,110.43963040112376,maize,3.9
29.779018528769043,48.14815762709371,29.798542361689897,25.559263501282256,62.84362752774703,6.268673662081183,78.77523584947127,mungbean,0.96
112.99582369288618,49.01861679566926,59.83462809157279,27.260266568731897,74.081993687949,7.365397009551674,75.71230867810155,cotton,2.53
141.14109317604655,98.69332010015764,212.6370141947005,34.73692134850199,79.61277280428529,6.65931090457278,133.89699261728214,banana,19.99
99.62438753246956,44.33373287410785,53.39446879495746,28.00157744578057,92.18237994981284,6.166645813268985,27.315172990878214,muskmelon,12.4
55.79874187324756,53.73367851828633,58.12799705708995,32.30560080897465,99.65458178439803,7.3092812643714336,197.0174188835096,papaya,24.88
138.92663968090483,82.83423516075895,246.2361447247739,28.900660657476283,92.27154006278292,6.893891462796838,130.34532164496062,banana,20.58
169.5677663215339,94.1446073178931,244.12011022129323,32.16476262642167,82.72987445727827,5.816894375407295,163.267703484136,banana,21.18
172.3580700439981,95.14925321677384,228.949786511972,31.641257392833506,83.53183802108786,6.833679033591164,184.522555816074,banana,20.62
67.87469266094325,41.30104717965008,76.83391391262748,19.249754717811072,63.89611872928529,6.722283527268825,65.86540944811972,wheat,3.35
37.31290072745464,44.82699407675,21.57072485585597,28.564047358496648,74.95303649129956,6.826035817042192,84.50380108723043,blackgram,0.68
103.37203382475104,15.185555390698603,31.098116579787018,26.97048563110156,52.12728266054332,6.105476359626377,187.02294858249732,coffee,2.3
21.866989848771727,11.984007292457164,9.362301644269738,12.458066724201654,90.18434209700742,6.221932108160956,107.56309637121484,orange,4.88
30.21161312763517,77.07038036737926,57.70725215892436,20.537114853580118,46.25114437230012,7.52380362520974,93.34599847750344,chickpea,1.25
24.872295839643886,55.97111676261199,16.60543701316557,32.80699304171629,78.20392248289393,6.697683413198966,78.91905884949242,mungbean,0.65
26.400322261747835,50.12089384823673,17.437665979461844,34.597457214619695,77.03162800034474,7.322926509854504,72.20321245716016,mungbean,0.99
27.178549967353597,6.231110035207228,34.0915617880103,25.576831042088312,98.43109956576404,5.031822270110959,236.16571554970483,coconut,40.37
137.60417911091565,98.5652427539664,281.79847710772054,30.87694469531312,80.0436396363854,5.805576089916499,134.0384837677549,banana,19.91
27.537337606943773,57.51809849999789,28.57948498515773,27.94365577324688,38.25389875789011,7.160201056003546,48.60208638146285,mothbeans,0.43
33.2462747746144,72.55475437870044,54.3583870391365,28.403246724485232,49.38758644086468,6.787759681827332,71.85182130925864,pigeonpeas,1.28
29.345580725432814,14.321171756158945,40.77638734499338,14.245600299752628,61.29636627920394,6.705757618488491,42.87805351476855,grapes,4.47
27.224321179516235,52.74604313076048,16.060449122765494,28.61540187762957,70.69598932562386,7.495091840958031,74.23600687867322,mungbean,1.33
23.81441082105609,13.561669653144431,8.861689091926905,11.591382730597402,96.21133406848332,6.246395495580936,116.91962584892026,orange,4.96
7.500452250608056,22.297750665489048,30.87119706627658,29.324183504374982,91.40707830825576,7.83548437153369,243.30940731098545,coconut,40.55
